binary,label
00011010000,3
0110,2
001,1
1011,3
000110001111111,9
100011,3
10011,3
00111001,4
0011,2
0100100101,4
001001010011000,5
001011111000,6
100000100,2
11010,3
01000011110001,6
1111011011,8
101101011,6
0000110011100100,6
0100111010111011,10
0,0
1111,4
1110100100010101,8
110111001,6
1100,2
11001101110,7
100011,3
1010011,4
0011100000,3
101001,3
111011101110,9
110011011,6
1,1
1000100000101,4
10110010000,4
1,1
0000100,1
1010111000100,6
10000010111101,7
000000,0
01011110000001,6
000010010110,4
0,0
1111011001110,9
1101001100,5
10110000101000,5
11110,4
00,0
01110000010,4
01011001101,6
0101010001,4
1001011011011,8
0100111,4
00110110,4
1,1
101010,3
100101010011111,9
100100,2
10111101000000,6
01,1
000100001110010,5
110011111111111,13
101011101010001,8
010000100110,4
1100111100100,7
0010011100000,4
00110110000011,6
0010010,2
000,0
010101,3
01000,1
001100111100,6
101100111100,7
001101,3
0110000,2
01101001011110,8
0101101111101011,11
11001111101,8
01111011010,7
0000010000110,3
01100001000,3
0101,2
01110010111,7
110011100110011,9
1001101001011001,8
1100010100010,5
0011100101010101,8
101100001101,6
1,1
0011111,5
01101001,4
111100111,7
0111101,5
101001010,4
1000,1
111111000001,7
11,2
10,1
001,1
100100011110110,8
01,1
10101,3
1,1
1001,2
10100,2
011,2
1000,1
0000010110001100,5
1101111110,8
1110001111,7
01100011,4
0,0
1111000100111001,9
0100000010000,2
0111010001100010,7
0010111011,6
1100011101010,7
000101110011,6
010,1
00,0
100100,2
1,1
11,2
000,0
10001000110,4
01110110101000,7
1011,3
0100001,2
110111,5
0010111,4
1100000,2
010111100,5
100010,2
00100100,2
01001001,3
01110000,3
110011,4
11110001110,7
11001000100110,6
110110,4
0,0
10110101001,6
111010001101,7
1111111000000001,8
11,2
0101000100,3
10110111100,7
01110010010,5
011000,2
001111,4
001101000100,4
0000,0
0011001001,4
100111001000,5
11,2
0010111,4
0110110010,5
00000100010,2
01111000110,6
1000011111100110,9
0101,2
11110011010,7
001110,3
101101,4
01001,2
0,0
100110101010,6
1101010,4
00011,2
00000,0
0010010001,3
10100000001001,4
111001,4
11001111,6
1,1
10,1
11010011110100,8
010101110,5
000111,3
011001001100,5
1011100110,6
10100100,3
0110011100001,6
11101,4
0110011,4
10100011010,5
010,1
10001110101,6
1,1
00,0
00100011001101,6
00100,1
0,0
11,2
10101001,4
1111100011111,10
0010110,3
101100,3
110,2
0000101,2
1111000010,5
00001111,4
100000101010,4
0110001001101,6
110,2
110100,3
01011110110000,7
010001001011101,7
111011000111,8
0111000010100,5
11111110001100,9
01011011,5
11110,4
000101,2
101001011001,6
11101110100,7
1011,3
0100101,3
1101010010011000,7
0,0
1101000011,5
111110011101111,12
0,0
0110,2
10,1
1000010,2
10100111,5
1111110110010,9
0111101110,7
11110101111000,9
10010100101000,5
11010111,6
00110,2
0110011111011010,10
0011101110010011,9
000101001110,5
100000111000111,7
10111101111110,11
010100000100101,5
01101110101,7
11,2
1,1
100110000,3
0,0
1011111001101111,12
0011010110,5
001010,2
011011101,6
100,1
0110,2
101101,4
0001101111110,8
010101110100,6
0111011,5
000000110001,3
010100010,3
111,3
01,1
01011111000100,7
00111,3
1100000010100,4
000000,0
1101100000,4
000111011,5
011,2
0010,1
1100,2
1001001001101000,6
111,3
1100101,4
0111111,6
1110101101,7
01,1
0001001,2
110110110011,8
11100,3
111,3
00010,1
01101100,4
110001010,4
1000110110110001,8
010110,3
1110111011101,10
01,1
10111,4
1,1
001001,2
0100011000,3
1100001110001,6
00001100000,2
00000,0
01100,2
0011000,2
10010010,3
11000001011,5
1110100001000110,7
11100,3
01101001,4
0,0
0001110001,4
010001000011100,5
110110101,6
1100101010,5
111100,4
1100000001011,5
1,1
10111101111,9
101111011001,8
111011,5
100011100011,6
0110000101001,5
10000000101010,4
100111010010,6
001111,4
101,2
0101011001000001,6
00111001101,6
0001,1
1,1
000011001001,4
0101110110011001,9
0011010,3
111000000110010,6
111111010,7
11110111000000,7
1111,4
00010011110,5
1,1
100110,3
0000100010001101,5
0100111,4
00001101000010,4
111100110011,8
010001,2
111,3
11100,3
11110,4
000101001101,5
00001011110110,7
0000,0
0010,1
0,0
011010011011,7
0110,2
1011001011001110,9
01100,2
111001001111101,10
100110101110,7
01,1
11,2
010101110010,6
00,0
101000001100011,6
01,1
1111110111001,10
100001,2
010,1
001001001100,4
1000,1
010110111,6
101111101,7
000000101001,3
10101111110011,10
0111,3
0111100000,4
11111110,7
000110001010,4
1101,3
0001011010011101,8
011110000,4
01000001011,4
111010001110,7
01000,1
010,1
110,2
1110101001,6
00111,3
101011010011,7
00101101,4
00001,1
01110,3
0110111,5
01111000000010,5
101110101100000,7
100111011,6
00101110101010,7
1,1
100001000101010,5
100010001100,4
0000110010110000,5
11101,4
1110,3
111100011001001,8
010,1
011100,3
11,2
01,1
0111011,5
001011000,3
000010110111000,6
00011010010,4
10100,2
11111100,6
11010,3
1110,3
01110010000011,6
1011,3
0110,2
0101000011010010,6
00,0
1101000100,4
101110,4
0110111,5
0,0
0011101000011,6
11100,3
1100,2
111111,6
11,2
11100,3
10001110111,7
1011010101101,8
10000111,4
111011,5
01,1
00,0
101110000,4
000,0
01011011,5
111100001111110,10
010001100111,6
100110010010,5
11110,4
1101,3
11011100100100,7
010,1
110,2
11101,4
010011001,4
0110,2
1110010,4
001001,2
01100100000100,4
10110100110111,9
11010,3
1001,2
00101111,5
1111001,5
1000011,3
1001110110,6
0010000011100100,5
11000,2
0110111,5
1000011,3
110,2
1100011,4
100001,2
010011000000101,5
10001111,5
1101110010,6
1110,3
001,1
100110110010,6
001111,4
1010010,3
1110000,3
0110011000,4
0,0
01110001,4
0,0
101,2
111,3
100,1
1010100101111,8
010010000101,4
0110,2
00,0
1,1
01001100100,4
1,1
01100111010,6
10011,3
111011,5
0,0
11101011111,9
11010101010,6
000001,1
10111001011110,9
0,0
1010110101011,8
0000,0
110010001000,4
11110,4
000101110011011,8
01100001011,5
10010011001010,6
01101,3
10010,2
01000011,3
10101,3
0101000000,2
01010011110111,9
001001011101001,7
0110,2
0001,1
0011001,3
10110111100,7
00101,2
1011011001001,7
00010,1
11001001001101,7
10011010110101,8
11001100000111,7
00010010101011,6
111001100010,6
10,1
100100101010110,7
101001001101100,7
111100101001000,7
1110001100,5
11101000010110,7
11101011010,7
1100001100,4
00101110,4
1101111010100,8
001101010110,6
1101011,5
0000110010100,4
111110000110,7
111011,5
0011001,3
10011111,6
0,0
0100000,1
1011001011100001,8
0110100011,5
011110111111,10
11100010011,6
0011110001010,6
01110111100,7
000,0
101011110111101,11
0010110000110000,5
1110000001,4
00001010011100,5
01101011011001,8
1011100001,5
1111000011,6
0001100011,4
00001010010,3
000101111000,5
000010011101101,7
111000110101,7
0100001101001110,7
010,1
110101010,5
0111010101101111,11
011001001,4
11,2
1,1
100000100101,4
0001110,3
0100,1
11001111011010,9
110010010111010,8
0111111001110,9
1,1
01001,2
001101,3
01010100100,4
10,1
0111,3
11100101001111,9
10111000011,6
0000111110,5
00,0
10001010111101,8
000001100000,2
0000001101000001,4
11101000110010,7
110010,3
111000,3
1111100,5
00101000,2
1,1
00,0
01101,3
01,1
11100,3
01110011111,8
1101100110011,8
0010111110010001,8
0101,2
011,2
1000,1
00011110000,4
1,1
1,1
0111110101,7
1111011,6
01011,3
1011,3
111000,3
10010111000101,7
001101011100,6
00011,2
10100000,2
010100011010101,7
1000011,3
11110100001111,9
010001,2
001,1
101101001111011,10
0011110011,6
0000001011000110,5
0011001,3
001010100,3
1110111111,9
110110010110100,8
1011,3
000111100,4
00010010100111,6
011,2
0010111,4
11000000001000,3
11110000001100,6
011110110,6
01000100100,3
111010000100,5
001000111100,5
0011,2
10001,2
11000000101010,5
11010,3
0010110111,6
01,1
0111001,4
10010,2
1110110,5
000100100,2
1100,2
10110111001001,8
0,0
10101110100100,7
01,1
1110000011010,6
0110,2
01011101110,7
0010111001,5
10111010010,6
110100,3
000010,1
1010011,4
1110110010110,8
001000011,3
0110000110010111,8
0001111000001,5
110,2
01111001100,6
11011010000,5
0,0
001111100,5
0101001000,3
1101010,4
100,1
1011110101,7
00,0
000,0
01,1
100111101110110,10
01100111001,6
0111001111000111,10
01101,3
110000011011101,8
001011,3
1101,3
11100011001100,7
1001001,3
111,3
1110,3
01011011110,7
10011110000,5
100010000011111,7
11101,4
011,2
101101010,5
01010110,4
10,1
0001110,3
0010000000,1
10111110110011,10
0000,0
10,1
100001101110000,6
0001010110110,6
1001001110001,6
101110110,6
011101110,6
00110010111,6
0000000010010,2
0,0
010110,3
0010000,1
0111001010010001,7
101001111,6
11000,2
001111001111010,9
11011000011,6
101100101001,6
11101011011,8
11001100111,7
00,0
0101000000,2
11011,4
1000000110111011,8
100110011000,5
0110110010001,6
1001011001,5
1101110011101,9
111101,5
00101011,4
01101101101,7
10,1
011,2
01110,3
001001011,4
0010111110,6
110101101001110,9
011,2
0101,2
00100111000111,7
11,2
1000111,4
110000101100110,7
00010100,2
0101110111001,8
100,1
001010011,4
0,0
1110111010011,9
100101100,4
00111,3
1011001,4
10111,4
0111001,4
01110000110101,7
00011,2
001,1
1011,3
010001100010,4
00101,2
000,0
100011111,6
1111011,6
11011,4
0101010,3
1101000100011011,8
0,0
011110100010011,8
0000001101,3
101111011010001,9
1101010101,6
1101,3
011101,4
00100101111,6
1000011111,6
01000,1
0111101101110101,11
0011110101010,7
0011,2
11111101,7
01,1
0000100000,1
0011101001111111,11
10011110111,8
0010001010000,3
1111010101111010,11
11010011011,7
10,1
010010,2
111110101101101,11
10100,2
001,1
011011011,6
000001,1
1101100111101010,10
1011100110,6
01011001010,5
10101010,4
1111110000,6
1001000110011,6
0000111000,3
1100110011,6
001000101001,4
1011011,5
1001111100001,7
100011010,4
01000100,2
010,1
1100110110110,8
000001001001101,5
111,3
1001101111,7
0,0
1110000110010111,9
100010110001100,6
000111100,4
1,1
011101000101,6
00010,1
11110101,6
010010,2
01110101010011,8
01,1
111110110,7
10110,3
0,0
0011011111010010,9
111,3
1011111110000,8
000,0
01010110,4
1,1
0001001110111011,9
0010001100010101,6
100010100000,3
01111001,5
01101,3
111011110011001,10
1001100000,3
11000001,3
00,0
001000000,1
11111000100101,8
0000,0
00010,1
010111101111,9
1111101010011,9
101,2
00110010010,4
10010010111,6
01010,2
101001001001001,6
0110111,5
1011101101,7
1010001,3
1,1
0,0
0010101101001,6
11111000001,6
1011001111111000,10
00100001000000,2
100101,3
11101110001001,8
0100100111,5
1011000101000010,6
11111,5
00101110000000,4
000,0
0,0
01100001011,5
001111,4
11011011,6
101100010100001,6
1000010010,3
0110,2
011000110111,7
1001,2
1011111,6
111010010,5
000000,0
0010101110101,7
01,1
00000101,2
10001100000011,5
0011111,5
10,1
0001,1
1101100000000100,5
1110,3
11010110,5
001001000011110,6
001011110110,7
10,1
0100101110101001,8
01110001,4
100001000101001,5
000110100,3
010100011,4
011100000001011,6
10,1
11010011111,8
0111111100110,9
01001010,3
00101,2
1010100,3
100000101,3
00,0
01001000000,2
1000,1
11110,4
00000,0
1001011000,4
00001,1
1010001111,6
001000001101,4
0001,1
100001110,4
1,1
1001111,5
0101,2
0,0
10001110100,5
0010011,3
0011,2
010000001010010,4
00,0
01,1
1111000101011,8
01100000,2
1111001011111,10
1110,3
0110100010011,6
0001101000010011,6
0110011,4
01010000010000,3
101000011001111,8
10,1
00010,1
0,0
001010101111,7
0100000,1
00001010100,3
101111,5
0000,0
101111011001,8
101010011101010,8
11,2
0110000111110,7
00100110,3
1100010110000,5
101101100,5
010111100100001,7
00,0
01101,3
001101101110,7
01,1
0111,3
111111011001,9
10000011000,3
1000110100111001,8
0,0
00111100001,5
111,3
1111101001100011,10
1100001111100100,8
0101,2
000,0
000101011,4
10000101110,5
100101011101100,8
1001,2
1001,2
1,1
01,1
100,1
11100001,4
1,1
001,1
100110101001010,7
01111110111,9
010011,3
01101,3
0010001,2
0000010,1
001110011001001,7
11101001,5
11111101111001,11
10101001000111,7
1,1
0,0
1010111000,5
010000101001,4
100001100001,4
001001001110001,6
001000010010101,5
0101100111011001,9
0011,2
00100,1
00011010100101,6
00001,1
0,0
10001001111,6
1010011000110101,8
1010010111,6
01011111,6
000001101,3
01001010011,5
010,1
0111100,4
00011111011,7
0101110,4
001011111,6
10001011100,5
1100110110111000,9
1010,2
10010,2
11,2
110100100,4
011001001,4
0100101101,5
01,1
01011,3
0110110100101,7
100011000100,4
01,1
110100001001,5
0111,3
01110000000,3
011101000001,5
00000110010,3
101010000010,4
101100100,4
1011101001111101,11
001001011110100,7
11100000,3
0111110,5
111001010,5
011,2
10,1
00100010,2
101,2
01111010,5
10100100,3
110,2
1000001101110,6
01110101010110,8
01,1
1111,4
00101110001,5
101100,3
1,1
111000,3
11101011111,9
10001,2
010000,1
11011110101,8
000111100101,6
0001111010101111,10
0,0
011001000000010,4
01001,2
010111101,6
110000001011110,7
111101001011111,11
101001,3
00011,2
10001111101,7
10000111011,6
1,1
11101111000,7
0110000100001,4
011001111100101,9
0,0
11010101011,7
00010011,3
1110101101011,9
0000,0
101011000101,6
0111110010,6
11000111,5
100000,1
00001010011101,6
001,1
0101111101,7
010011110,5
11011110110001,9
1110011,5
010101110,5
1,1
0100110001001000,5
10110110011,7
1010,2
1101000001,4
00001001100,3
1110,3
001010111101,7
01,1
010010100,3
10111001,5
101011110011101,10
01100010010,4
1000100100000,3
01101000010100,5
0101011101101000,8
10010011111,7
0100110,3
000010010111,5
11,2
000000000,0
111011000,5
1010100010,4
000110100,3
1000010100101,5
1100,2
11000,2
111,3
1000100010,3
110,2
1000001,2
00011,2
110100100,4
10,1
11,2
10001010001101,6
111001000110,6
0111,3
1000001101,4
10011011101111,10
1001101,4
11000111110,7
000111101010110,8
001010100111011,8
0110,2
1010,2
1100010001000001,5
1,1
0100101,3
0101011,4
1111,4
001100101010110,7
1000,1
1010101011011101,10
111000101010,6
00111011100,6
001001100000,3
011110010111,8
01111101001,7
0,0
111,3
1110001000,4
000111,3
01101,3
10000010,2
10,1
1010010010,4
100010,2
0,0
0011011,4
0100010000,2
01011111101,8
0101001,3
11,2
010101,3
0,0
1000000111,4
000111100000100,5
11,2
01111,4
1,1
00110101000110,6
1001101,4
111100000001,5
11010,3
010010011010,5
1110,3
0100011001,4
000011000,2
0010110110100,6
0,0
011001010,4
100110111110,8
101101001111000,8
011,2
1,1
111000111,6
11000000010001,4
1110110111,8
10100,2
01111101100111,10
0111001000101110,8
1110,3
11110011,6
00111,3
010011001,4
0011110001,5
110011111001001,9
001111100101111,10
111101,5
01010,2
110101101010011,9
010101101010,6
010110110110110,9
00,0
0010111000101,6
0111000101100,6
0111011001,6
00001110100,4
1,1
00001,1
0111100011111000,9
0,0
00110,2
0000110111010110,8
01000,1
0110100100010,5
10000100110,4
0000,0
01011000100,4
1110,3
1111000,4
111,3
001010,2
00011010111111,9
10,1
000010101,3
11111,5
10010110010,5
1001101010,5
0100,1
1110110110,7
10110010,4
10001,2
001011,3
0010001011,4
10,1
10,1
00110001110100,6
0111110001,6
0010110100,4
1010011110000,6
0111010111011111,12
10001,2
01,1
0,0
1,1
00,0
011,2
10000,1
0111101000101001,8
1,1
011,2
0111101001000101,8
100101100,4
01101,3
1101,3
01100011100,5
00011,2
1001101001,5
10100011,4
00110110,4
0,0
1001010101011001,8
010000,1
0110111011,7
0110,2
00,0
101011,4
1110111011,8
0110,2
1100100001000100,5
0,0
0100111101000,6
001001,2
111100101100,7
0,0
01011011011010,8
00,0
0111,3
1011010111001,8
11000111,5
10001110100111,8
000000,0
0000010,1
100,1
00110001001001,5
1110100000,4
0011111001111,9
111111111100100,11
11000,2
11111,5
10011010100,5
1111011,6
011101000101,6
11111,5
000110111010011,8
0010,1
111,3
00110001,3
11110,4
100011,3
111110,5
0,0
110010,3
0111001001,5
10110100,4
0111000,3
010110010111110,9
01011,3
01001100010,4
1,1
101001111,6
001,1
11001101,5
0000111110,5
001000111111,7
000000111111,6
1101,3
1000101010111,7
0000100101011010,6
100,1
1001011100,5
0011011100,5
1101,3
00,0
011010100111101,9
0000011101000,4
010,1
1000000111000000,4
111010011,6
1011,3
001111,4
10111101110101,10
110,2
0101000,2
0000101011,4
010000,1
1010100011100111,9
0001100100,3
00,0
001000010,2
101001,3
0101010011,5
1,1
10,1
11,2
11011111011010,10
001001,2
101110110011010,9
000100011011,5
101100111101,8
111110111,8
1101010000001,5
0,0
1010111010,6
01110,3
101111010,6
110100,3
111000111011,8
10000110100,4
1111,4
110100100,4
0000101001100,4
010100010100,4
011100010010,5
101001011,5
1110,3
00101110,4
1110101011,7
10,1
10001010100010,5
1100,2
0110101000,4
1110111,6
000000100,1
01,1
010110111110100,9
010110,3
1100,2
101100111010,7
011011111100001,9
1011001110001,7
0100000010110001,5
100110,3
11010110,5
1111111010001,9
110010110011100,8
10111010101100,8
00010110000,3
011101100001,6
100001110100000,5
1110100001101000,7
010100001001,4
0001000,1
010,1
11111001110110,10
001001111110,7
11111000000100,6
0001000101011000,5
00001011110,5
01100,2
0001100011011,6
00011000100011,5
111100010,5
11100000101110,7
01010100111101,8
0000001,1
001100010,3
0011110011101,8
00,0
1,1
1101101,5
00000011101,4
01,1
0001110,3
1100101100010,6
1001001000000111,6
000100000000,1
1100111000,5
0111101000000,5
111111,6
1011011000,5
00111111001,7
0000110011,4
00,0
01000,1
11,2
0011101000111,7
1101101010110,8
1000,1
10110000111001,7
01000000,1
10100110010,5
100,1
001111,4
1,1
00101110001001,6
101,2
101110,4
1,1
110101111100100,9
11000,2
11101110,6
10000101101100,6
000011101,4
01,1
0100,1
0011001011,5
11,2
111011,5
111111000111001,10
00,0
10,1
0110111,5
11010100,4
1000110,3
01111,4
1001101001101111,10
001101,3
010001001100,4
0100101100101000,6
00001001100,3
01011001,4
111000010100101,7
011110100011000,7
1,1
011100000,3
1,1
101011,4
01010001011100,6
0011110100,5
00010110001,4
01010010101000,5
011001010101001,7
100,1
10110,3
0001001,2
10100011001110,7
1010001000001,4
0100,1
1011110011111,10
01010111110110,9
111110101,7
0001011100011111,9
01001,2
1,1
100101000001,4
01001,2
1000110110000101,7
0111,3
10111110,6
1100101,4
010110101110011,9
00010,1
100110010110111,9
1011010110010,7
00101000111011,7
100000110010,4
0,0
100100001100,4
1010000111010,6
0110100111,6
11101,4
00110001111,6
0101001011110101,9
1101011,5
111011011001110,10
01,1
0011,2
0111,3
000100000111011,6
000110000010100,4
00011,2
111111000001010,8
01,1
1011,3
01111110001000,7
111000000111,6
010101110,5
10010,2
10,1
0011111111,8
0100110000001101,6
00100110000,3
0110,2
00,0
0011,2
01111,4
110111010010,7
10,1
01111110000,6
0010100001,3
00100111010001,6
101000010001111,7
100100011110111,9
0,0
01010110001,5
0100000,1
0011,2
0101011001,5
100111010,5
001010,2
0001100,2
10111001011,7
00011110000,4
00110,2
11000,2
100,1
011011110111100,10
101011000110101,8
00001111101,6
10101100100010,6
10100111111010,9
01,1
11111100,6
110111110010,8
1110111101001001,10
01,1
01010011000,4
10000000111,4
010110111101,8
1010011,4
101,2
1110101010011101,10
1,1
01010101110100,7
1101,3
11101,4
10,1
0001111,4
10001000,2
0000011000010,3
10101,3
0000011000,2
0,0
11011001011,7
0011010,3
1110010001100,6
11000,2
0011,2
01,1
1110000,3
0101010110101,7
10110010,4
1010100001110,6
10,1
11010111100,7
11111,5
1,1
1100110100110,7
10011001010101,7
00000001001011,4
010,1
100,1
1101101001110000,8
100001101101001,7
111111,6
0111110110,7
111110010,6
11111,5
10100,2
01011011101,7
0100100100110,5
1001000111,5
01011011011,7
1,1
0111111011110001,11
100111110010,7
11101010011000,7
100,1
1000,1
111011011110,9
110,2
00111010000,4
01111010,5
1000011101100,6
01000,1
1111111110010,10
1001110111,7
010001111110,7
001010010,3
11000010,3
1101100110111100,10
011100001011,6
100010,2
011,2
11,2
11111,5
001011010001010,6
11001,3
1110010011,6
10110000011010,6
10000001110001,5
010001,2
0010100100,3
0001011001,4
10001100001,4
110110101011,8
010110,3
101110000100,5
0,0
10111011100,7
111111000011,8
01100110101,6
1010011100000000,5
1101110101,7
100,1
110111,5
1110101001000,6
01100,2
1010101,4
1001011,4
001,1
1101,3
1011,3
11,2
00000,0
0,0
1111000111,7
00010111110,6
1011,3
011000001,3
11110,4
110101100110111,10
110101,4
1100110011010,7
01100000111110,7
00011100000010,4
1000,1
001110110011,7
0011001111010100,8
1111101,6
011011111010,8
001010000,2
10100111010111,9
101110111101,9
1001110001,5
0111001110010000,7
01011,3
00,0
0000110010100,4
0100001011001011,7
00,0
110101101,6
01100001100010,5
000,0
1,1
01,1
10000101111010,7
1010001010010,5
01011000110,5
0001101000111111,9
1000101101001,6
11100,3
0,0
111,3
1011,3
1,1
010101,3
1011001,4
1010011,4
1100001,3
0100110,3
0,0
00101,2
0001011101,5
0001011010010100,6
111111010100000,8
10111000101010,7
010111011,6
1011000010000110,6
0111111000001100,8
11011100001011,8
01110101,5
11,2
00000000,0
010,1
01110011,5
0000000,0
010100001001110,6
110,2
001100,2
0,0
0000,0
100100111,5
0100011100,4
111001111110,9
1100110101111,9
110,2
00010010100110,5
1011010,4
11,2
0100,1
0111110111,8
101110101000,6
111001010,5
001010,2
110111,5
01001000110010,5
10011110101,7
000010,1
100011001101000,6
10010100110,5
11011,4
000100001,2
101100000,3
1101101,5
0,0
00010110,3
001,1
011000110101,6
0001000,1
1101,3
010000110,3
1,1
1111010111,8
10111101011110,10
0010,1
11000100,3
1111101001,7
111111,6
0000011101,4
111100001110,7
00000,0
100010011,4
1,1
11011,4
10000010000100,3
00,0
001,1
100001,2
10101100100010,6
000000101,2
110,2
00,0
01110010001,5
11101101100100,8
01,1
1,1
111,3
10111011101011,10
101011001001010,7
0111111110,8
1,1
10010111011100,8
1,1
01101,3
11101100,5
100001,2
011010101,5
1101000011110100,8
01,1
01011001,4
10011,3
01010011,4
1001110,4
0000011011000011,6
1010111001,6
1101010001,5
1001101,4
00110100111110,8
00111,3
100101011,5
1101,3
011010111,6
000010001100001,4
0,0
01110010011,6
10011010,4
0101110,4
1101011110010110,10
0100101110110,7
0011101,4
11101110110,8
11101111000110,9
001001011011,6
00101100111011,8
001,1
000101001,3
110001,3
1100001110,5
000010100010100,4
1,1
011,2
0010,1
0111,3
10010010,3
01,1
00001,1
111000110110,7
0,0
0110,2
001000100010001,4
00101000100001,4
0101,2
111110110101000,9
01000110,3
000011110,4
0,0
0110011100,5
111110010,6
0010111000100011,7
01010111,5
00001,1
1111001101,7
000011100,3
0110110001001000,6
011010010101010,7
01001100100100,5
000,0
111010011100,7
0001010,2
100000111,4
1011100111,7
1010,2
1101011010,6
0,0
100001001100011,6
111001110,6
0011010101,5
11001010101000,6
0,0
00000110101111,7
1101011010111100,10
10100011,4
00,0
11,2
0000000111100,4
011001,3
000,0
111,3
00110001100,4
0,0
001111000010,5
111000,3
010001101,4
110000010110,5
0001,1
100001000101001,5
000110100,3
0011110011,6
01101100010001,6
101,2
0010001111011,7
00110000,2
101000,2
111111,6
0110,2
01000110010,4
11001001,4
10101100101,6
101111001,6
110011,4
1010101110011,8
101100101110001,8
01100010,3
1010,2
0110011110010101,9
100010010,3
01011111111,9
011100,3
10101,3
0111,3
10100000,2
10001,2
0100110011010110,8
00101,2
000111,3
001100,2
0110011100010010,7
011101110110,8
000,0
1110110,5
111101000,5
1000,1
00111001110,6
11110,4
01111101100100,8
1,1
0010011110,5
1100000110101101,8
1111011111010,10
10001,2
101111101,7
10010,2
000100001100,3
0001100001,3
00001,1
00000110110,4
010,1
101111111,8
100000001010,3
0101,2
0,0
1011110,5
00,0
0010010101100001,6
110000,2
110,2
111000,3
11100,3
1,1
1111010111,8
011010011,5
010011100111,7
0010010011,4
0,0
011,2
1100011100111101,10
01010000100101,5
0010100111,5
01111,4
000010111,4
11111101,7
1111010101,7
0101110010010,6
0110000,2
1010,2
10111,4
0101111110101001,10
1111000101010011,9
1101011110010,8
1,1
0011000100100001,5
0001100001010,4
01010000,2
0100000001001,3
0010100100111,6
011,2
10111,4
00011,2
1111110001100001,9
010001111110,7
1100,2
1111011100000,7
00010,1
00101111111011,10
0100101,3
0,0
0101101011101,8
101,2
0,0
101001100100,5
010010,2
01,1
101110000111,7
0111111,6
10111110000,6
1101000,3
00001100101,4
1101001101,6
1110101,5
001,1
10001000011,4
10001,2
010101010110,6
10001011000101,6
11100000010,4
01000010111001,6
1000,1
1,1
00100,1
10001100,3
011,2
0,0
000111,3
001100001010110,6
0000111011,5
111,3
0001101110,5
00100111011,6
010101,3
11,2
1110100,4
101001110,5
000101100,3
001011101,5
010000000101,3
110101111,7
1010110001,5
100010,2
010111101101110,10
000000000111110,5
001111100001100,7
0111010111110101,11
100,1
001010010000,3
1110101,5
111011101,7
101001001011,6
1,1
1001110110,6
011011011011000,8
1101000110010101,8
1111110000101011,10
0110110110101110,10
001101011101100,8
00000111010,4
001,1
0,0
010110011100,6
00010,1
0010010011100111,8
1,1
011111,5
011001011,5
00000,0
11011011101000,8
0011001100100,5
00010011101010,6
0110011001101000,7
1101000,3
00,0
101111101101,9
0101110111,7
00101011010001,6
10111100,5
1011100001011,7
1110010111011101,11
0,0
0101100101101,7
1,1
0110101,4
01110100001,5
0,0
11100100101,6
11011111100110,10
1100000100000,3
000010000001110,4
110010011,5
110101100100,6
00101001111011,8
1110010100010100,7
0110111,5
11110010,5
001101010111011,9
001111,4
001100010,3
1010001100110100,7
11000111,5
1101101101110101,11
11110001,5
0101001110111011,10
11,2
1,1
1000101001111,7
101001011000,5
11110,4
11001101101,7
1101010010010000,6
0001100100010001,5
100001010,3
01011000111000,6
1011011101111111,13
00100111011,6
0001111111,7
101000111111,8
111010001,5
1111111,7
0,0
0011,2
110111,5
10001,2
011101110,6
010001,2
111111,6
1001111,5
0001001,2
00001001100,3
1101001100,5
00,0
1011101,5
0010010100,3
1001110,4
111000110,5
110101,4
110,2
011,2
011111100101,8
101101101,6
0011010011110,7
0011010001,4
111101,5
1101110,5
011111011010111,11
0000,0
100011110001,6
10010101,4
10010100011011,7
101,2
011100010010101,7
00101011,4
00010111,4
1001101101,6
10110101011,7
001,1
10010010111010,7
0,0
1110111,6
0110,2
00110101010110,7
01100,2
10000111111,7
0100001100100100,5
000,0
1110010001,5
11,2
001,1
100101000,3
11110101101000,8
1111000000000101,6
1000,1
110,2
10100101010,5
00101011111,7
10,1
001010000111100,6
010011001011,6
101010100111,7
0010011000110,5
10011011101010,8
0010011,3
1101010010,5
11101,4
1111,4
00010,1
11111000001100,7
001011010,4
111011010101,8
110101101110000,8
11010,3
0110101110,6
0111000,3
110011000100,5
001,1
10000000101010,4
1111001111111,11
10,1
0,0
1,1
1100101,4
11111100,6
0100110011000,5
0001001000010101,5
011,2
00101000111,5
1110,3
100,1
1110100,4
110100101101,7
001000,1
100011001100,5
00,0
1110101111,8
00,0
0001110011011,7
00100011110110,7
100001,2
10,1
01101110010,6
0010100,2
010001,2
010111010001,6
100,1
0100,1
1110110000,5
11010101,5
1101010011000,6
111,3
001110110,5
001,1
11100011,5
110,2
001000001111001,6
0101,2
0110010,3
1111010110,7
0,0
00101,2
10,1
00101,2
110000,2
11001110101,7
01011101,5
00100100,2
10111,4
11000,2
001110000000,3
0111010010100,6
111100,4
0001101,3
10001100001,4
101111010,6
1,1
010101000101,5
111010111,7
000,0
110,2
010,1
0001111100100000,6
010010110,4
010011010100,5
11,2
000,0
001000,1
1110110000110010,8
0000101110011000,6
110,2
1000100,2
011010111011000,8
10011010,4
11110100010010,7
10,1
10,1
010101001,4
10000110000,3
111110111000,8
010100101101,6
0000010,1
110,2
10011101111,8
0101,2
0010001010,3
0011001110001,6
1000011,3
1011101011000,7
0101010111011011,10
010000,1
1011110,5
00000101011011,6
00000000100011,3
